src_iata,dst_iata,src_city,dst_city,distance_km,seats,load_factor,pax_onboard,avg_fare_inr,ancillary_inr,revenue_per_flight,fuel_liters_per_flight,fuel_cost_inr,fixed_cost_inr,total_cost_inr,margin_per_flight,margin_per_pax,fuel_cost_inr_shock,total_cost_inr_shock,margin_post_shock,margin_with_udan
GAU,AJL,Guwahati,Aizwal,272.6,78,0.72,56,3000.0,400.0,190400.0,637.88,26378.241574888845,250000.0,276378.2415748888,-85978.24157488882,-1535.325742408729,32972.80196861106,282972.8019686111,-92572.80196861108,-91739.46863527775
GAU,DIB,Guwahati,Mohanbari,373.4,78,0.72,56,3000.0,400.0,190400.0,873.76,36132.58349293735,250000.0,286132.5834929374,-95732.58349293738,-1709.510419516739,45165.72936617169,295165.7293661717,-104765.7293661717,-103932.39603283837
GAU,IXS,Guwahati,Silchar,192.7,78,0.72,56,3000.0,400.0,190400.0,450.92,18646.88764493146,250000.0,268646.88764493144,-78246.88764493144,-1397.2658508023471,23308.609556164323,273308.6095561643,-82908.6095561643,-82075.27622283097
GOI,MAA,Goa,Madras,733.1,78,0.72,56,3000.0,400.0,190400.0,1715.45,70938.97678190737,250000.0,320938.9767819074,-130538.97678190737,-2331.0531568197744,88673.7209773842,338673.7209773842,-148273.7209773842,-147440.38764405085
GOP,DEL,Gorakhpur,Delhi,657.2,78,0.72,56,3000.0,400.0,190400.0,1537.85,63594.6867842585,250000.0,313594.6867842585,-123194.68678425852,-2199.9051211474734,79493.35848032312,329493.3584803231,-139093.3584803231,-138260.02514698976
IDR,BLR,Indore,Bangalore,1078.0,78,0.72,56,3000.0,400.0,190400.0,2522.52,104313.7297571465,250000.0,354313.7297571465,-163913.7297571465,-2927.030888520473,130392.16219643313,380392.1621964331,-189992.1621964331,-189158.82886309977
IDR,PNQ,Indore,Pune,500.2,78,0.72,56,3000.0,400.0,190400.0,1170.47,48402.42744114904,250000.0,298402.427441149,-108002.42744114902,-1928.614775734804,60503.034301436295,310503.0343014363,-120103.03430143627,-119269.70096810294
IXC,DEL,Chandigarh,Delhi,236.3,78,0.72,56,3000.0,400.0,190400.0,552.94,22865.71909515746,250000.0,272865.71909515746,-82465.71909515746,-1472.6021266992404,28582.148868946824,278582.1488689468,-88182.14886894682,-87348.8155356135
IXE,BLR,Mangalore,Bangalore,306.2,78,0.72,56,3000.0,400.0,190400.0,716.51,29629.82672418575,250000.0,279629.8267241857,-89229.82672418572,-1593.3897629318878,37037.283405232185,287037.2834052322,-96637.28340523219,-95803.95007189886
IXE,BOM,Mangalore,Mumbai,714.8,78,0.72,56,3000.0,400.0,190400.0,1672.63,69168.24199756433,250000.0,319168.2419975643,-128768.24199756433,-2299.432892813649,86460.30249695541,336460.3024969554,-146060.30249695538,-145226.96916362204
IXL,DEL,Leh,Delhi,620.7,78,0.72,56,3000.0,400.0,190400.0,1452.44,60062.72840194325,250000.0,310062.7284019432,-119662.72840194323,-2136.8344357489864,75078.41050242906,325078.41050242906,-134678.41050242906,-133845.07716909572
IXM,MAA,Madurai,Madras,417.5,78,0.72,56,3000.0,400.0,190400.0,976.95,40399.79793470192,250000.0,290399.7979347019,-99999.7979347019,-1785.7106774053912,50499.747418377396,300499.7474183774,-110099.74741837737,-109266.41408504405
IXS,CCU,Silchar,Kolkata,525.0,78,0.72,56,3000.0,400.0,190400.0,1228.5,50802.141115493425,250000.0,300802.14111549343,-110402.14111549343,-1971.4668056338112,63502.67639436678,313502.6763943668,-123102.67639436678,-122269.34306103345
IXS,GAU,Silchar,Guwahati,192.7,78,0.72,56,3000.0,400.0,190400.0,450.92,18646.88764493146,250000.0,268646.88764493144,-78246.88764493144,-1397.2658508023471,23308.609556164323,273308.6095561643,-82908.6095561643,-82075.27622283097
IXU,BOM,Aurangabad,Mumbai,278.9,78,0.72,56,3000.0,400.0,190400.0,652.63,26988.198092148534,250000.0,276988.1980921485,-86588.19809214852,-1546.2178230740808,33735.24761518567,283735.2476151857,-93335.24761518568,-92501.91428185235
IXZ,CCU,Port Blair,Kolkata,1306.1,78,0.72,56,3000.0,400.0,190400.0,3056.27,126385.88508510306,250000.0,376385.88508510304,-185985.88508510304,-3321.17651937684,157982.35635637882,407982.3563563788,-217582.35635637882,-216749.02302304548
IXZ,MAA,Port Blair,Madras,1372.6,78,0.72,56,3000.0,400.0,190400.0,3211.88,132820.82295973224,250000.0,382820.82295973226,-192420.82295973226,-3436.0861242809333,166026.02869966527,416026.0286996653,-225626.02869966527,-224792.69536633193
JAI,DEL,Jaipur,Delhi,231.7,78,0.72,56,3000.0,400.0,190400.0,542.18,22420.76098493954,250000.0,272420.7609849395,-82020.76098493952,-1464.6564461596342,28025.951231174422,278025.9512311744,-87625.9512311744,-86792.61789784108
JDH,BOM,Jodhpur,Mumbai,796.6,78,0.72,56,3000.0,400.0,190400.0,1864.04,77083.61670730515,250000.0,327083.61670730513,-136683.61670730513,-2440.778869773306,96354.52088413143,346354.52088413143,-155954.52088413143,-155121.1875507981
JDH,DEL,Jodhpur,Delhi,475.8,78,0.72,56,3000.0,400.0,190400.0,1113.37,46041.17204213017,250000.0,296041.17204213014,-105641.17204213014,-1886.449500752324,57551.46505266271,307551.4650526627,-117151.46505266271,-116318.13171932938
MAA,GOI,Madras,Goa,733.1,78,0.72,56,3000.0,400.0,190400.0,1715.45,70938.97678190737,250000.0,320938.9767819074,-130538.97678190737,-2331.0531568197744,88673.7209773842,338673.7209773842,-148273.7209773842,-147440.38764405085
MAA,IXM,Madras,Madurai,417.5,78,0.72,56,3000.0,400.0,190400.0,976.95,40399.79793470192,250000.0,290399.7979347019,-99999.7979347019,-1785.7106774053912,50499.747418377396,300499.7474183774,-110099.74741837737,-109266.41408504405
MAA,IXZ,Madras,Port Blair,1372.6,78,0.72,56,3000.0,400.0,190400.0,3211.88,132820.82295973224,250000.0,382820.82295973226,-192420.82295973226,-3436.0861242809333,166026.02869966527,416026.0286996653,-225626.02869966527,-224792.69536633193
MAA,TRZ,Madras,Tiruchirappalli,294.0,78,0.72,56,3000.0,400.0,190400.0,687.96,28449.19902467632,250000.0,278449.19902467635,-88049.19902467635,-1572.307125440649,35561.4987808454,285561.49878084543,-95161.49878084543,-94328.1654475121
PBD,BOM,Porbandar,Mumbai,439.3,78,0.72,56,3000.0,400.0,190400.0,1027.96,42509.213659814915,250000.0,292509.2136598149,-102109.21365981491,-1823.3788153538376,53136.51707476864,303136.51707476866,-112736.51707476866,-111903.18374143534
PNQ,BOM,Pune,Mumbai,124.2,78,0.72,56,3000.0,400.0,190400.0,290.63,12018.41780414803,250000.0,262018.41780414802,-71618.41780414802,-1278.9003179312147,15023.022255185037,265023.02225518506,-74623.02225518506,-73789.68892185173
PNQ,IDR,Pune,Indore,500.2,78,0.72,56,3000.0,400.0,190400.0,1170.47,48402.42744114904,250000.0,298402.427441149,-108002.42744114902,-1928.614775734804,60503.034301436295,310503.0343014363,-120103.03430143627,-119269.70096810294
RAJ,BOM,Rajkot,Mumbai,418.8,78,0.72,56,3000.0,400.0,190400.0,979.99,40525.511006733745,250000.0,290525.51100673375,-100125.51100673375,-1787.9555536916741,50656.88875841718,300656.88875841716,-110256.88875841716,-109423.55542508383
RPR,BHO,Raipur,Bhopal,510.0,78,0.72,56,3000.0,400.0,190400.0,1193.4,49350.651369336476,250000.0,299350.65136933647,-108950.65136933647,-1945.5473458810084,61688.31421167059,311688.3142116706,-121288.3142116706,-120454.98087833727
RPR,BOM,Raipur,Mumbai,954.7,78,0.72,56,3000.0,400.0,190400.0,2234.0,92382.56674970478,250000.0,342382.56674970477,-151982.56674970477,-2713.974406244728,115478.20843713096,365478.20843713096,-175078.20843713096,-174244.87510379762
TRZ,MAA,Tiruchirappalli,Madras,294.0,78,0.72,56,3000.0,400.0,190400.0,687.96,28449.19902467632,250000.0,278449.19902467635,-88049.19902467635,-1572.307125440649,35561.4987808454,285561.49878084543,-95161.49878084543,-94328.1654475121
UDR,BOM,Udaipur,Mumbai,623.9,78,0.72,56,3000.0,400.0,190400.0,1459.93,60372.4622537585,250000.0,310372.4622537585,-119972.46225375851,-2142.365397388545,75465.57781719812,325465.5778171981,-135065.57781719812,-134232.24448386478
UDR,DEL,Udaipur,Delhi,542.6,78,0.72,56,3000.0,400.0,190400.0,1269.68,52505.05700571404,250000.0,302505.05700571404,-112105.05700571404,-2001.8760179591793,65631.32125714255,315631.3212571426,-125231.32125714258,-124397.98792380925
VNS,CCU,Varanasi,Kolkata,646.9,78,0.72,56,3000.0,400.0,190400.0,1513.75,62598.0798645325,250000.0,312598.0798645325,-122198.07986453251,-2182.108569009509,78247.59983066563,328247.5998306656,-137847.59983066563,-137014.26649733228
VTZ,BOM,Vishakhapatnam,Mumbai,1103.0,78,0.72,56,3000.0,400.0,190400.0,2581.02,106732.87933407477,250000.0,356732.8793340748,-166332.8793340748,-2970.2299881084787,133416.09916759346,383416.09916759346,-193016.09916759346,-192182.76583426012
VTZ,CCU,Vishakhapatnam,Kolkata,773.1,78,0.72,56,3000.0,400.0,190400.0,1809.05,74809.61610499259,250000.0,324809.6161049926,-134409.61610499257,-2400.1717161605816,93512.02013124072,343512.0201312407,-153112.02013124072,-152278.68679790737
AGR,BOM,Agra,Mumbai,1036.9,78,0.72,56,3000.0,400.0,190400.0,2426.35,100336.81326461333,250000.0,350336.81326461333,-159936.81326461333,-2856.014522582381,125421.01658076666,375421.01658076665,-185021.01658076665,-184187.6832474333
AGR,HJR,Agra,Khajuraho,325.4,78,0.72,56,3000.0,400.0,190400.0,761.44,31487.816305235097,250000.0,281487.8163052351,-91087.81630523509,-1626.5681483077694,39359.77038154387,289359.7703815439,-98959.7703815439,-98126.43704821057
AGX,COK,Agatti Island,Kochi,468.0,78,0.72,56,3000.0,400.0,190400.0,1095.12,45286.480080097,250000.0,295286.480080097,-104886.48008009698,-1872.9728585731605,56608.10010012124,306608.1001001212,-116208.10010012123,-115374.7667667879
AJL,IMF,Aizwal,Imphal,164.9,78,0.72,56,3000.0,400.0,190400.0,385.87,15956.876021355678,250000.0,265956.8760213557,-75556.87602135568,-1349.22992895278,19946.095026694595,269946.0950266946,-79546.09502669459,-78712.76169336126
BBI,IXZ,Bhubaneswar,Port Blair,1208.3,78,0.72,56,3000.0,400.0,190400.0,2827.42,116922.25464612815,250000.0,366922.25464612816,-176522.25464612816,-3152.18311868086,146152.81830766017,396152.81830766017,-205752.81830766017,-204919.48497432683
BOM,AGR,Mumbai,Agra,1036.9,78,0.72,56,3000.0,400.0,190400.0,2426.35,100336.81326461333,250000.0,350336.81326461333,-159936.81326461333,-2856.014522582381,125421.01658076666,375421.01658076665,-185021.01658076665,-184187.6832474333
BOM,GWL,Mumbai,Gwalior,971.3,78,0.72,56,3000.0,400.0,190400.0,2272.84,93988.71665684826,250000.0,343988.71665684826,-153588.71665684826,-2742.655654586576,117485.89582106033,367485.89582106035,-177085.89582106035,-176252.562487727
BOM,IXD,Mumbai,Allahabad,1153.1,78,0.72,56,3000.0,400.0,190400.0,2698.25,111580.6896743021,250000.0,361580.6896743021,-171180.68967430212,-3056.798029898252,139475.86209287762,389475.8620928776,-199075.86209287762,-198242.52875954428
BOM,JGA,Mumbai,Jamnagar,478.6,78,0.72,56,3000.0,400.0,190400.0,1119.92,46312.0340887777,250000.0,296312.0340887777,-105912.03408877773,-1891.286323013888,57890.04261097212,307890.04261097213,-117490.04261097213,-116656.7092776388
BOM,VNS,Mumbai,Varanasi,1247.3,78,0.72,56,3000.0,400.0,190400.0,2918.68,120696.12798613623,250000.0,370696.12798613624,-180296.12798613624,-3219.573714038147,150870.15998267027,400870.1599826703,-210470.15998267027,-209636.82664933693
CCJ,CJB,Calicut,Coimbatore,119.3,78,0.72,56,3000.0,400.0,190400.0,279.16,11544.099075133208,250000.0,261544.0990751332,-71144.09907513321,-1270.4303406273789,14430.12384391651,264430.1238439165,-74030.12384391652,-73196.79051058319
CCJ,COK,Calicut,Kochi,119.9,78,0.72,56,3000.0,400.0,190400.0,280.57,11602.406782884811,250000.0,261602.40678288482,-71202.40678288482,-1271.4715496943718,14503.008478606014,264503.008478606,-74103.008478606,-73269.67514527267
CCU,DMU,Kolkata,Dimapur,648.1,78,0.72,56,3000.0,400.0,190400.0,1516.55,62713.86822035129,250000.0,312713.8682203513,-122313.86822035129,-2184.176218220559,78392.33527543911,328392.3352754391,-137992.33527543908,-137159.00194210574
CCU,SHL,Kolkata,Shillong,493.2,78,0.72,56,3000.0,400.0,190400.0,1154.09,47725.065559609124,250000.0,297725.0655596091,-107325.0655596091,-1916.5190278501625,59656.3319495114,309656.3319495114,-119256.33194951143,-118422.9986161781
CJB,CCJ,Coimbatore,Calicut,119.3,78,0.72,56,3000.0,400.0,190400.0,279.16,11544.099075133208,250000.0,261544.0990751332,-71144.09907513321,-1270.4303406273789,14430.12384391651,264430.1238439165,-74030.12384391652,-73196.79051058319
COK,AGX,Kochi,Agatti Island,468.0,78,0.72,56,3000.0,400.0,190400.0,1095.12,45286.480080097,250000.0,295286.480080097,-104886.48008009698,-1872.9728585731605,56608.10010012124,306608.1001001212,-116208.10010012123,-115374.7667667879
COK,CCJ,Kochi,Calicut,119.9,78,0.72,56,3000.0,400.0,190400.0,280.57,11602.406782884811,250000.0,261602.40678288482,-71202.40678288482,-1271.4715496943718,14503.008478606014,264503.008478606,-74103.008478606,-73269.67514527267
DED,LKO,Dehra Dun,Lucknow,464.2,78,0.72,56,3000.0,400.0,190400.0,1086.23,44918.85205037235,250000.0,294918.85205037234,-104518.85205037234,-1866.4080723280774,56148.565062965434,306148.56506296544,-115748.56506296544,-114915.23172963211
DEL,DHM,Delhi,Kangra,408.2,78,0.72,56,3000.0,400.0,190400.0,955.19,39499.95699805305,250000.0,289499.95699805307,-99099.95699805307,-1769.6420892509475,49374.94624756631,299374.9462475663,-108974.94624756632,-108141.61291423299
DEL,IXD,Delhi,Allahabad,575.5,78,0.72,56,3000.0,400.0,190400.0,1346.67,55688.823260888516,250000.0,305688.8232608885,-115288.82326088852,-2058.7289868015805,69611.02907611064,319611.02907611063,-129211.02907611063,-128377.6957427773
DEL,IXU,Delhi,Aurangabad,983.1,78,0.72,56,3000.0,400.0,190400.0,2300.45,95130.47255118995,250000.0,345130.47255118995,-154730.47255118995,-2763.0441526998206,118913.09068898743,368913.0906889874,-178513.0906889874,-177679.75735565406
DEL,JLR,Delhi,Jabalpur,667.8,78,0.72,56,3000.0,400.0,190400.0,1562.65,64620.2407929392,250000.0,314620.2407929392,-124220.2407929392,-2218.2185855882003,80775.300991174,330775.300991174,-140375.300991174,-139541.96765784067
DEL,\N,Delhi,Kanpur,399.1,78,0.72,56,3000.0,400.0,190400.0,933.89,38619.13843414583,250000.0,288619.13843414583,-98219.13843414583,-1753.9131863240327,48273.92304268229,298273.9230426823,-107873.92304268229,-107040.58970934896
DEL,KUU,Delhi,Kulu,368.1,78,0.72,56,3000.0,400.0,190400.0,861.35,35619.3929587548,250000.0,285619.3929587548,-95219.39295875479,-1700.346302834907,44524.241198443495,294524.2411984435,-104124.24119844352,-103290.90786511019
DEL,LUH,Delhi,Ludhiaha,277.6,78,0.72,56,3000.0,400.0,190400.0,649.58,26862.0714902745,250000.0,276862.0714902745,-86462.07149027451,-1543.9655623263304,33577.58936284312,283577.58936284314,-93177.58936284314,-92344.25602950981
DEL,STV,Delhi,Surat,938.0,78,0.72,56,3000.0,400.0,190400.0,2194.92,90766.49212634827,250000.0,340766.49212634825,-150366.49212634825,-2685.1159308276474,113458.11515793532,363458.1151579353,-173058.1151579353,-172224.78182460196
DEL,VTZ,Delhi,Vishakhapatnam,1358.0,78,0.72,56,3000.0,400.0,190400.0,3177.72,131408.205018743,250000.0,381408.205018743,-191008.205018743,-3410.860803906125,164260.25627342873,414260.25627342873,-223860.25627342873,-223026.9229400954
DHM,DEL,Kangra,Delhi,408.2,78,0.72,56,3000.0,400.0,190400.0,955.19,39499.95699805305,250000.0,289499.95699805307,-99099.95699805307,-1769.6420892509475,49374.94624756631,299374.9462475663,-108974.94624756632,-108141.61291423299
DIB,DMU,Mohanbari,Dimapur,216.7,78,0.72,56,3000.0,400.0,190400.0,507.08,20969.271238782585,250000.0,270969.27123878256,-80569.27123878256,-1438.7369864068314,26211.589048478232,276211.5890484782,-85811.58904847823,-84978.2557151449
DMU,CCU,Dimapur,Kolkata,648.1,78,0.72,56,3000.0,400.0,190400.0,1516.55,62713.86822035129,250000.0,312713.8682203513,-122313.86822035129,-2184.176218220559,78392.33527543911,328392.3352754391,-137992.33527543908,-137159.00194210574
DMU,DIB,Dimapur,Mohanbari,216.7,78,0.72,56,3000.0,400.0,190400.0,507.08,20969.271238782585,250000.0,270969.27123878256,-80569.27123878256,-1438.7369864068314,26211.589048478232,276211.5890484782,-85811.58904847823,-84978.2557151449
GOI,PNQ,Goa,Pune,356.1,78,0.72,56,3000.0,400.0,190400.0,833.27,34458.20116182923,250000.0,284458.20116182923,-94058.20116182923,-1679.610735032665,43072.75145228654,293072.75145228655,-102672.75145228655,-101839.41811895322
GWL,BOM,Gwalior,Mumbai,971.3,78,0.72,56,3000.0,400.0,190400.0,2272.84,93988.71665684826,250000.0,343988.71665684826,-153588.71665684826,-2742.655654586576,117485.89582106033,367485.89582106035,-177085.89582106035,-176252.562487727
HJR,VNS,Khajuraho,Varanasi,304.3,78,0.72,56,3000.0,400.0,190400.0,712.06,29445.805944402317,250000.0,279445.8059444023,-89045.8059444023,-1590.1036775786124,36807.2574305029,286807.2574305029,-96407.25743050291,-95573.92409716958
IMF,AJL,Imphal,Aizwal,164.9,78,0.72,56,3000.0,400.0,190400.0,385.87,15956.876021355678,250000.0,265956.8760213557,-75556.87602135568,-1349.22992895278,19946.095026694595,269946.0950266946,-79546.09502669459,-78712.76169336126
IMF,IXS,Imphal,Silchar,94.2,78,0.72,56,3000.0,400.0,190400.0,220.43,9115.438311834121,250000.0,259115.43831183412,-68715.43831183412,-1227.0613984256092,11394.29788979265,261394.29788979265,-70994.29788979265,-70160.96455645932
IXD,BOM,Allahabad,Mumbai,1153.1,78,0.72,56,3000.0,400.0,190400.0,2698.25,111580.6896743021,250000.0,361580.6896743021,-171180.68967430212,-3056.798029898252,139475.86209287762,389475.8620928776,-199075.86209287762,-198242.52875954428
IXD,DEL,Allahabad,Delhi,575.5,78,0.72,56,3000.0,400.0,190400.0,1346.67,55688.823260888516,250000.0,305688.8232608885,-115288.82326088852,-2058.7289868015805,69611.02907611064,319611.02907611063,-129211.02907611063,-128377.6957427773
IXJ,IXL,Jammu,Leh,298.5,78,0.72,56,3000.0,400.0,190400.0,698.49,28884.645948523408,250000.0,278884.6459485234,-88484.64594852342,-1580.0829633664896,36105.80743565426,286105.8074356543,-95705.80743565428,-94872.47410232095
IXL,IXJ,Leh,Jammu,298.5,78,0.72,56,3000.0,400.0,190400.0,698.49,28884.645948523408,250000.0,278884.6459485234,-88484.64594852342,-1580.0829633664896,36105.80743565426,286105.8074356543,-95705.80743565428,-94872.47410232095
IXL,SXR,Leh,Srinagar,255.9,78,0.72,56,3000.0,400.0,190400.0,598.81,24762.580481374534,250000.0,274762.5804813745,-84362.58048137452,-1506.4746514531164,30953.225601718168,280953.2256017182,-90553.22560171818,-89719.89226838485
IXS,IMF,Silchar,Imphal,94.2,78,0.72,56,3000.0,400.0,190400.0,220.43,9115.438311834121,250000.0,259115.43831183412,-68715.43831183412,-1227.0613984256092,11394.29788979265,261394.29788979265,-70994.29788979265,-70160.96455645932
IXU,DEL,Aurangabad,Delhi,983.1,78,0.72,56,3000.0,400.0,190400.0,2300.45,95130.47255118995,250000.0,345130.47255118995,-154730.47255118995,-2763.0441526998206,118913.09068898743,368913.0906889874,-178513.0906889874,-177679.75735565406
IXZ,DEL,Port Blair,Delhi,2485.0,78,0.72,56,3000.0,400.0,190400.0,5814.9,240463.46794666888,250000.0,490463.46794666885,-300063.46794666885,-5358.276213333373,300579.33493333607,550579.3349333361,-360179.3349333361,-359346.0016000028
JGA,BOM,Jamnagar,Mumbai,478.6,78,0.72,56,3000.0,400.0,190400.0,1119.92,46312.0340887777,250000.0,296312.0340887777,-105912.03408877773,-1891.286323013888,57890.04261097212,307890.04261097213,-117490.04261097213,-116656.7092776388
JLR,DEL,Jabalpur,Delhi,667.8,78,0.72,56,3000.0,400.0,190400.0,1562.65,64620.2407929392,250000.0,314620.2407929392,-124220.2407929392,-2218.2185855882003,80775.300991174,330775.300991174,-140375.300991174,-139541.96765784067
\N,DEL,Kanpur,Delhi,399.1,78,0.72,56,3000.0,400.0,190400.0,933.89,38619.13843414583,250000.0,288619.13843414583,-98219.13843414583,-1753.9131863240327,48273.92304268229,298273.9230426823,-107873.92304268229,-107040.58970934896
KUU,DEL,Kulu,Delhi,368.1,78,0.72,56,3000.0,400.0,190400.0,861.35,35619.3929587548,250000.0,285619.3929587548,-95219.39295875479,-1700.346302834907,44524.241198443495,294524.2411984435,-104124.24119844352,-103290.90786511019
LKO,DED,Lucknow,Dehra Dun,464.2,78,0.72,56,3000.0,400.0,190400.0,1086.23,44918.85205037235,250000.0,294918.85205037234,-104518.85205037234,-1866.4080723280774,56148.565062965434,306148.56506296544,-115748.56506296544,-114915.23172963211
LUH,DEL,Ludhiaha,Delhi,277.6,78,0.72,56,3000.0,400.0,190400.0,649.58,26862.0714902745,250000.0,276862.0714902745,-86462.07149027451,-1543.9655623263304,33577.58936284312,283577.58936284314,-93177.58936284314,-92344.25602950981
NAG,RPR,Nagpur,Raipur,279.3,78,0.72,56,3000.0,400.0,190400.0,653.56,27026.65636747406,250000.0,277026.65636747406,-86626.65636747406,-1546.9045779906082,33783.320459342576,283783.32045934256,-93383.32045934256,-92549.98712600923
PNQ,GOI,Pune,Goa,356.1,78,0.72,56,3000.0,400.0,190400.0,833.27,34458.20116182923,250000.0,284458.20116182923,-94058.20116182923,-1679.610735032665,43072.75145228654,293072.75145228655,-102672.75145228655,-101839.41811895322
RPR,VTZ,Raipur,Vishakhapatnam,415.0,78,0.72,56,3000.0,400.0,190400.0,971.1,40157.88297700909,250000.0,290157.8829770091,-99757.88297700911,-1781.3907674465913,50197.35372126137,300197.3537212614,-109797.35372126137,-108964.02038792805
SHL,CCU,Shillong,Kolkata,493.2,78,0.72,56,3000.0,400.0,190400.0,1154.09,47725.065559609124,250000.0,297725.0655596091,-107325.0655596091,-1916.5190278501625,59656.3319495114,309656.3319495114,-119256.33194951143,-118422.9986161781
STV,DEL,Surat,Delhi,938.0,78,0.72,56,3000.0,400.0,190400.0,2194.92,90766.49212634827,250000.0,340766.49212634825,-150366.49212634825,-2685.1159308276474,113458.11515793532,363458.1151579353,-173058.1151579353,-172224.78182460196
SXR,IXL,Srinagar,Leh,255.9,78,0.72,56,3000.0,400.0,190400.0,598.81,24762.580481374534,250000.0,274762.5804813745,-84362.58048137452,-1506.4746514531164,30953.225601718168,280953.2256017182,-90553.22560171818,-89719.89226838485
VNS,AGR,Varanasi,Agra,523.7,78,0.72,56,3000.0,400.0,190400.0,1225.46,50676.4280434616,250000.0,300676.4280434616,-110276.42804346158,-1969.2219293475282,63345.535054327,313345.535054327,-122945.53505432699,-122112.20172099366
VNS,BOM,Varanasi,Mumbai,1247.3,78,0.72,56,3000.0,400.0,190400.0,2918.68,120696.12798613623,250000.0,370696.12798613624,-180296.12798613624,-3219.573714038147,150870.15998267027,400870.1599826703,-210470.15998267027,-209636.82664933693
VTZ,DEL,Vishakhapatnam,Delhi,1358.0,78,0.72,56,3000.0,400.0,190400.0,3177.72,131408.205018743,250000.0,381408.205018743,-191008.205018743,-3410.860803906125,164260.25627342873,414260.25627342873,-223860.25627342873,-223026.9229400954
IXJ,BOM,Jammu,Mumbai,1525.0,78,0.72,56,3000.0,400.0,190400.0,3568.5,147568.12419262377,250000.0,397568.12419262377,-207168.12419262377,-3699.430789153996,184460.1552407797,434460.15524077974,-244060.15524077974,-243226.8219074464
CCJ,IXE,Calicut,Mangalore,233.6,78,0.72,56,3000.0,400.0,190400.0,546.62,22604.368234880763,250000.0,272604.36823488073,-82204.36823488073,-1467.9351470514416,28255.460293600954,278255.460293601,-87855.46029360098,-87022.12696026765
ATQ,BOM,Amritsar,Mumbai,1416.6,78,0.72,56,3000.0,400.0,190400.0,3314.84,137078.52621512595,250000.0,387078.5262151259,-196678.52621512592,-3512.11653955582,171348.15776890743,421348.15776890743,-230948.15776890743,-230114.8244355741
ATQ,SXR,Amritsar,Srinagar,253.3,78,0.72,56,3000.0,400.0,190400.0,592.72,24510.740807468675,250000.0,274510.74080746865,-84110.74080746865,-1501.977514419083,30638.426009335843,280638.42600933585,-90238.42600933585,-89405.09267600252
BLR,CCJ,Bangalore,Calicut,297.9,78,0.72,56,3000.0,400.0,190400.0,697.09,28826.751770614013,250000.0,278826.751770614,-88426.751770614,-1579.0491387609643,36033.439713267515,286033.4397132675,-95633.4397132675,-94800.10637993416
BLR,HBX,Bangalore,Hubli,371.0,78,0.72,56,3000.0,400.0,190400.0,868.14,35900.17972161536,250000.0,285900.17972161534,-95500.17972161534,-1705.3603521717025,44875.22465201919,294875.2246520192,-104475.22465201921,-103641.89131868588
BLR,IXG,Bangalore,Belgaum,445.0,78,0.72,56,3000.0,400.0,190400.0,1041.3,43060.862469323,250000.0,293060.862469323,-102660.86246932298,-1833.229686952196,53826.078086653746,303826.0780866537,-113426.07808665372,-112592.7447533204
BLR,MYQ,Bangalore,Mysore,156.7,78,0.72,56,3000.0,400.0,190400.0,366.68,15163.312254154767,250000.0,265163.31225415476,-74763.31225415476,-1335.0591473956208,18954.14031769346,268954.14031769347,-78554.14031769347,-77720.80698436014
BLR,VGA,Bangalore,Vijayawada,497.6,78,0.72,56,3000.0,400.0,190400.0,1164.38,48150.587767243174,250000.0,298150.58776724315,-107750.58776724315,-1924.1176387007706,60188.23470905397,310188.234709054,-119788.234709054,-118954.90137572067
BOM,ATQ,Mumbai,Amritsar,1416.6,78,0.72,56,3000.0,400.0,190400.0,3314.84,137078.52621512595,250000.0,387078.5262151259,-196678.52621512592,-3512.11653955582,171348.15776890743,421348.15776890743,-230948.15776890743,-230114.8244355741
BOM,HBX,Mumbai,Hubli,476.6,78,0.72,56,3000.0,400.0,190400.0,1115.24,46118.50212262344,250000.0,296118.50212262344,-105718.50212262344,-1887.8303950468471,57648.12765327929,307648.1276532793,-117248.12765327928,-116414.79431994596
BOM,JLR,Mumbai,Jabalpur,872.6,78,0.72,56,3000.0,400.0,190400.0,2041.88,84437.83142116705,250000.0,334437.83142116707,-144037.83142116707,-2572.1041325208403,105547.28927645882,355547.2892764588,-165147.2892764588,-164313.95594312545
BOM,STV,Mumbai,Surat,225.6,78,0.72,56,3000.0,400.0,190400.0,527.9,21830.24037026372,250000.0,271830.2403702637,-81430.2403702637,-1454.1114351832803,27287.800462829648,277287.80046282965,-86887.80046282965,-86054.46712949632
CCJ,BLR,Calicut,Bangalore,297.9,78,0.72,56,3000.0,400.0,190400.0,697.09,28826.751770614013,250000.0,278826.751770614,-88426.751770614,-1579.0491387609643,36033.439713267515,286033.4397132675,-95633.4397132675,-94800.10637993416
CCJ,MAA,Calicut,Madras,502.4,78,0.72,56,3000.0,400.0,190400.0,1175.62,48615.395309887164,250000.0,298615.3953098872,-108215.39530988719,-1932.4177733908425,60769.24413735895,310769.24413735897,-120369.24413735897,-119535.91080402564
COK,PNQ,Kochi,Pune,974.7,78,0.72,56,3000.0,400.0,190400.0,2280.8,94317.8864112474,250000.0,344317.8864112474,-153917.88641124743,-2748.5336859151325,117897.35801405924,367897.35801405925,-177497.35801405925,-176664.0246807259
