date,price_inr_per_liter
2024-09-23,43.30257488620784
2024-09-24,43.71415513775257
2024-09-25,43.367561241714895
2024-09-26,42.60938709413247
2024-09-27,42.82600827915602
2024-09-30,42.63104921263482
2024-10-01,43.865789967269066
2024-10-02,44.0390869152879
2024-10-03,47.74330917919063
2024-10-04,46.35693359503991
2024-10-07,48.06824095672595
2024-10-08,46.18363664702107
2024-10-09,45.5337730919504
2024-10-10,46.68186537257522
2024-10-11,47.11510774262233
2024-10-15,43.77914149325965
2024-10-16,43.47587183422668
2024-10-17,43.90911420427378
2024-10-18,43.21592641219842
2024-10-21,43.69249301925022
2024-10-22,44.81892318137268
2024-10-23,44.45066716683266
2024-10-24,43.95243844127848
2024-10-25,44.429005048330296
2024-10-28,42.41442802761128
2024-10-29,42.82600827915602
2024-10-30,43.84412784876671
2024-10-31,44.97055801088918
2024-11-01,44.234045981809096
2024-11-04,45.79371851397866
2024-11-05,46.205298765523416
2024-11-06,45.46878673644334
2024-11-07,45.38213826243393
2024-11-08,44.53731564084208
2024-11-12,43.73581725625494
2024-11-13,44.125735389297326
2024-11-14,44.08241115229262
2024-11-15,43.259250649203125
2024-11-18,45.035544366396245
2024-11-19,44.753936825865615
2024-11-20,44.62396411485149
2024-11-21,45.38213826243393
2024-11-22,45.27382766992214
2024-11-25,44.58063987784679
2024-11-26,44.71061258886092
2024-11-27,44.515653522339726
2024-11-29,44.19072174480439
2024-12-02,44.234045981809096
2024-12-03,44.94889589238682
2024-12-04,43.77914149325965
2024-12-05,43.562520308236095
2024-12-06,42.97764310867251
2024-12-09,44.08241115229262
2024-12-10,44.29903233731616
2024-12-11,45.642083684462186
2024-12-12,46.18363664702107
2024-12-13,46.74685172808229
2024-12-16,46.14031241001635
2024-12-17,45.55543521045277
2024-12-18,45.94535334349516
2024-12-19,45.902029106490446
2024-12-20,45.94535334349516
2024-12-23,45.642083684462186
2024-12-24,45.38213826243393
2024-12-26,45.25216555141979
2024-12-27,45.96701546199751
2024-12-30,47.418377401655306
2024-12-31,48.26320002324716
2025-01-02,49.08636052633665
2025-01-03,49.21633323735077
2025-01-06,49.45461654087668
2025-01-07,49.67123772590024
2025-01-08,49.51960289638375
2025-01-10,52.11905711666636
2025-01-13,51.66415262811689
2025-01-14,51.230910258069805
2025-01-15,53.3537978713006
2025-01-16,52.63894796072289
2025-01-17,52.40066465719698
2025-01-21,52.22736770917813
2025-01-22,51.31755873207922
2025-01-23,51.16592390256274
2025-01-24,51.64249050961454
2025-01-27,50.34276339947324
2025-01-28,50.03949374044026
2025-01-29,50.19112856995676
2025-01-30,49.4979407778814
2025-01-31,49.86619679242144
2025-02-03,51.07927542855331
2025-02-04,49.84453467391907
2025-02-05,49.19467111884841
2025-02-06,49.69289984440259
2025-02-07,49.84453467391907
2025-02-10,49.67123772590024
2025-02-11,51.05761331005096
2025-02-12,49.32464382986255
2025-02-13,49.17300900034606
2025-02-14,49.30298171136019
2025-02-18,48.99971205232722
2025-02-19,50.47273611048737
2025-02-20,51.07927542855331
2025-02-21,49.08636052633665
2025-02-24,47.8516197717024
2025-02-25,46.85516232059406
2025-02-26,45.902029106490446
2025-02-27,46.920148676101135
2025-02-28,46.46524418755168
2025-03-03,45.23050343291744
2025-03-04,44.97055801088918
2025-03-05,45.25216555141979
2025-03-06,44.68895047035856
2025-03-07,44.8622474183774
2025-03-10,43.45420971572431
2025-03-11,44.16905962630204
2025-03-12,44.19072174480439
2025-03-13,43.30257488620784
2025-03-14,43.259250649203125
2025-03-17,44.08241115229262
2025-03-18,43.97410055978084
2025-03-19,44.753936825865615
2025-03-20,45.143854958908015
2025-03-21,45.1005307219033
2025-03-24,45.2954897884245
2025-03-25,45.94535334349516
2025-03-26,46.01033969900222
2025-03-27,45.728732158471615
2025-03-28,45.33881402542921
2025-03-31,46.24862300252813
2025-04-01,45.98867758049988
2025-04-02,46.24862300252813
2025-04-03,43.562520308236095
2025-04-04,41.74290235403827
2025-04-07,41.30965998399117
2025-04-08,40.13990558486399
2025-04-09,42.17614472408537
2025-04-10,40.811431258437
2025-04-11,41.13636303597232
2025-04-14,41.634591761526494
2025-04-15,41.52628116901472
2025-04-16,42.28445531659714
2025-04-17,42.84767039765837
2025-04-21,42.17614472408537
2025-04-22,44.10407327079497
2025-04-23,43.51919607123138
2025-04-24,43.887452085771415
2025-04-25,44.62396411485149
2025-04-28,44.55897775934442
2025-04-29,43.12927793818899
2025-04-30,41.35298422099587
2025-05-01,40.85475549544171
2025-05-02,40.876417613944064
2025-05-05,40.42151312539461
2025-05-06,40.3781888883899
2025-05-07,39.40339355578392
2025-05-08,41.17968727297704
2025-05-09,41.69957811703356
2025-05-12,42.63104921263482
2025-05-13,43.90911420427378
2025-05-14,44.429005048330296
2025-05-15,43.10761581968664
2025-05-16,42.80434616065367
2025-05-19,42.63104921263482
2025-05-20,42.76102192364896
2025-05-21,42.78268404215132
2025-05-22,42.15448260558301
2025-05-23,42.19780684258773
2025-05-27,41.15802515447468
2025-05-28,41.287997865488805
2025-05-29,40.52982371790638
2025-05-30,39.98827075534751
2025-06-02,41.17968727297704
2025-06-03,42.111158368578295
2025-06-04,41.4396326950053
2025-06-05,41.76456447254062
2025-06-06,42.39276590910892
2025-06-09,42.80434616065367
2025-06-10,42.56606285712776
2025-06-11,43.71415513775257
2025-06-12,43.75747937475729
2025-06-13,47.69998494218592
2025-06-16,47.591674349674136
2025-06-17,49.90952102942613
2025-06-18,50.90597848053447
2025-06-20,50.88431636203212
2025-06-23,46.18363664702107
2025-06-24,45.707070039969246
2025-06-25,46.09698817301164
2025-06-26,47.63499858667885
2025-06-27,45.642083684462186
2025-06-30,47.158431979627046
2025-07-01,46.616879017068165
2025-07-02,48.4798212082707
2025-07-03,47.48336375716237
2025-07-07,48.52314544527542
2025-07-08,49.08636052633665
2025-07-09,48.37151061575892
2025-07-10,47.98159248271653
2025-07-11,49.47627865937904
2025-07-14,47.786633416195336
2025-07-15,48.19821366774009
2025-07-16,48.02491671972125
2025-07-17,49.62791348889552
2025-07-18,49.30298171136019
2025-07-21,50.19112856995676
2025-07-22,49.99616950343556
2025-07-23,49.9311831479285
2025-07-24,49.04303628933193
2025-07-25,48.804752985806026
2025-07-28,49.064698407834285
2025-07-29,50.06115585894263
2025-07-30,46.94181079460349
2025-07-31,46.53023054305874
2025-08-01,44.16905962630204
2025-08-04,44.55897775934442
2025-08-05,43.32423700471018
2025-08-06,43.410885478719614
2025-08-07,43.562520308236095
2025-08-08,43.77914149325965
2025-08-11,44.19072174480439
2025-08-12,43.10761581968664
2025-08-13,43.15094005669136
2025-08-14,43.12927793818899
2025-08-15,42.89099463466309
2025-08-18,43.259250649203125
2025-08-19,43.47587183422668
2025-08-20,43.84412784876671
2025-08-21,44.840585299875045
2025-08-22,44.55897775934442
2025-08-25,45.40380038093628
2025-08-26,43.90911420427378
2025-08-27,44.01742479678556
2025-08-28,44.40734292982794
2025-08-29,43.75747937475729
2025-09-02,45.92369122499281
2025-09-03,45.642083684462186
2025-09-04,44.94889589238682
2025-09-05,44.21238386330675
2025-09-08,44.840585299875045
2025-09-09,44.8622474183774
2025-09-10,45.16551707741037
2025-09-11,43.90911420427378
2025-09-12,44.255708100311466
2025-09-15,45.12219284040567
2025-09-16,46.48690630605402
2025-09-17,45.51211097344805
2025-09-18,45.33881402542921
2025-09-19,44.45066716683266
2025-09-22,44.34235657432088
2025-09-23,45.23050343291744
2025-09-24,46.01033969900222
2025-09-25,47.1800940981294
2025-09-26,46.83350020209171
2025-09-29,45.143854958908015
2025-09-30,44.97055801088918
2025-10-01,44.429005048330296
2025-10-02,43.28091276770548
2025-10-03,44.125735389297326
2025-10-06,45.88036698798809
2025-10-07,46.40025783204461
2025-10-08,47.50502587566472
2025-10-09,47.22341833513411
2025-10-10,45.62042156595983
2025-10-14,45.59875944745747
2025-10-15,45.38213826243393
2025-10-16,44.64562623335385
2025-10-17,45.143854958908015
2025-10-20,45.33881402542921
2025-10-21,45.42546249943863
2025-10-22,46.85516232059406
2025-10-23,49.064698407834285
2025-10-24,49.32464382986255
2025-10-27,50.29943916246852
2025-10-28,48.73976663029896
2025-10-29,48.869739341313085
2025-10-30,48.869739341313085
2025-10-31,48.63145603778718
2025-11-03,48.82641510430837
2025-11-04,49.51960289638375
2025-11-05,49.34630594836491
2025-11-06,50.06115585894263
2025-11-07,49.67123772590024
2025-11-10,50.03949374044026
2025-11-12,49.58458925189081
2025-11-13,49.41129230387197
2025-11-14,50.81933000652505
2025-11-17,50.92764059903683
2025-11-18,54.2202826113948
2025-11-19,53.33213575279824
2025-11-20,49.064698407834285
2025-11-21,46.07532605450928
2025-11-24,45.98867758049988
2025-11-25,44.797261062870334
2025-11-26,44.36401869282323
2025-11-28,44.40734292982794
2025-12-01,45.25216555141979
2025-12-02,44.429005048330296
2025-12-03,43.97410055978084
2025-12-04,44.40734292982794
2025-12-05,45.447124617940986
2025-12-08,43.93077632277613
2025-12-09,43.23758853070077
2025-12-10,43.60584454524081
2025-12-11,42.71769768664424
2025-12-12,42.00284777606653
2025-12-15,41.50461905051236
2025-12-16,40.44317524389696
2025-12-17,41.48295693201001
2025-12-18,40.313202532882826
2025-12-19,40.13990558486399
2025-12-22,42.21946896109009
2025-12-23,43.21592641219842
2025-12-24,42.501076501620695
2025-12-26,40.98472820645584
2025-12-29,41.35298422099587
